0	1.16655
0	0
0.03333	-0.000720673
0.06666	-0.00282684
0.09999	-0.00623444
0.13332	-0.0108595
0.16665	-0.016618
0.19998	-0.0234262
0.23331	-0.0312
0.26664	-0.0398554
0.29997	-0.0493085
0.3333	-0.0594753
0.36663	-0.0702717
0.39996	-0.081614
0.43329	-0.0934181
0.46662	-0.1056
0.49995	-0.118076
0.53328	-0.130762
0.56661	-0.143573
0.59994	-0.156427
0.63327	-0.169239
0.6666	-0.181924
0.69993	-0.1944
0.73326	-0.206582
0.76659	-0.218386
0.79992	-0.229728
0.83325	-0.240525
0.86658	-0.250692
0.89991	-0.260145
0.93324	-0.2688
0.96657	-0.276574
0.9999	-0.283382
1.03323	-0.289141
1.06656	-0.293766
1.09989	-0.297173
1.13322	-0.299279
1.16655	-0.3
