8.423667	7.16595
0	0
0.03333	0.0279073
0.06666	0.0551785
0.09999	0.0885565
0.13332	0.114163
0.16665	0.141574
0.19998	0.171042
0.23331	0.198248
0.26664	0.223843
0.29997	0.252517
0.3333	0.277488
0.36663	0.307761
0.39996	0.335381
0.43329	0.372573
0.46662	0.406608
0.49995	0.432197
0.53328	0.449313
0.56661	0.4564
0.59994	0.451953
0.63327	0.429278
0.6666	0.410324
0.69993	0.383243
0.73326	0.335799
0.76659	0.268155
0.79992	0.194055
0.83325	0.105282
0.86658	-3.75E-05
0.89991	-0.123934
0.93324	-0.26452
0.96657	-0.423368
0.9999	-0.599647
1.03323	-0.797439
1.06656	-1.01058
1.09989	-1.22805
1.13322	-1.46288
1.16655	-1.69668
1.19988	-1.93173
1.23321	-2.18266
1.26654	-2.4447
1.29987	-2.70622
1.3332	-2.96465
1.36653	-3.23263
1.39986	-3.50328
1.43319	-3.78975
1.46652	-4.08558
1.49985	-4.39784
1.53318	-4.71802
1.56651	-5.04204
1.59984	-5.35408
1.63317	-5.6677
1.6665	-5.97875
1.69983	-6.27141
1.73316	-6.54057
1.76649	-6.81288
1.79982	-7.07645
1.83315	-7.34861
1.86648	-7.61328
1.89981	-7.86401
1.93314	-8.09724
1.96647	-8.31083
1.9998	-8.48884
2.03313	-8.6392
2.06646	-8.74866
2.09979	-8.82518
2.13312	-8.88745
2.16645	-8.93269
2.19978	-8.9506
2.23311	-8.96418
2.26644	-8.957
2.29977	-8.92957
2.3331	-8.87659
2.36643	-8.80633
2.39976	-8.71742
2.43309	-8.60989
2.46642	-8.48042
2.49975	-8.32834
2.53308	-8.14781
2.56641	-7.93774
2.59974	-7.7161
2.63307	-7.46464
2.6664	-7.18519
2.69973	-6.88953
2.73306	-6.577
2.76639	-6.24482
2.79972	-5.89905
2.83305	-5.54125
2.86638	-5.15841
2.89971	-4.73826
2.93304	-4.28285
2.96637	-3.81261
2.9997	-3.33001
3.03303	-2.83273
3.06636	-2.32402
3.09969	-1.81843
3.13302	-1.31957
3.16635	-0.824415
3.19968	-0.341381
3.23301	0.150904
3.26634	0.659841
3.29967	1.16967
3.333	1.69236
3.36633	2.2095
3.39966	2.71473
3.43299	3.20873
3.46632	3.68808
3.49965	4.13458
3.53298	4.54788
3.56631	4.94366
3.59964	5.31022
3.63297	5.6622
3.6663	5.99996
3.69963	6.32169
3.73296	6.63281
3.76629	6.92218
3.79962	7.19196
3.83295	7.44512
3.86628	7.67387
3.89961	7.88021
3.93294	8.0564
3.96627	8.21514
3.9996	8.32797
4.03293	8.39776
4.06626	8.42252
4.09959	8.41538
4.13292	8.36466
4.16625	8.28642
4.19958	8.18284
4.23291	8.06092
4.26624	7.93063
4.29957	7.78647
4.3329	7.64025
4.36623	7.46876
4.39956	7.26672
4.43289	7.03402
4.46622	6.79787
4.49955	6.55139
4.53288	6.3017
4.56621	6.04534
4.59954	5.80161
4.63287	5.5683
4.6662	5.34839
4.69953	5.14922
4.73286	4.9575
4.76619	4.77112
4.79952	4.58463
4.83285	4.39845
4.86618	4.21697
4.89951	4.03451
4.93284	3.85532
4.96617	3.67825
4.9995	3.50731
5.03283	3.33252
5.06616	3.16448
5.09949	3.00174
5.13282	2.83494
5.16615	2.66506
5.19948	2.50193
5.23281	2.33967
5.26614	2.18241
5.29947	2.017
5.3328	1.85311
5.36613	1.68131
5.39946	1.51505
5.43279	1.34921
5.46612	1.18592
5.49945	1.02444
5.53278	0.872997
5.56611	0.723724
5.59944	0.581066
5.63277	0.452509
5.6661	0.336064
5.69943	0.231067
5.73276	0.143437
5.76609	0.0724191
5.79942	0.00761688
5.83275	-0.0451813
5.86608	-0.0891951
5.89941	-0.140728
5.93274	-0.184987
5.96607	-0.227339
5.9994	-0.256722
6.03273	-0.290493
6.06606	-0.31249
6.09939	-0.336616
6.13272	-0.35685
6.16605	-0.375794
6.19938	-0.387755
6.23271	-0.399421
6.26604	-0.417542
6.29937	-0.419519
6.3327	-0.429801
6.36603	-0.435743
6.39936	-0.439607
6.43269	-0.444884
6.46602	-0.449636
6.49935	-0.446144
6.53268	-0.441574
6.56601	-0.441945
6.59934	-0.453531
6.63267	-0.449376
6.666	-0.451411
6.69933	-0.44935
6.73266	-0.438054
6.76599	-0.423245
6.79932	-0.407141
6.83265	-0.381111
6.86598	-0.352423
6.89931	-0.324665
6.93264	-0.285425
6.96597	-0.24802
6.9993	-0.214607
7.03263	-0.181049
7.06596	-0.133059
7.09929	-0.0867582
7.13262	-0.037309
7.16595	0
