1.73736	1.46652
0	0
0.03333	0.0746273
0.06666	0.142382
0.09999	0.195681
0.13332	0.243732
0.16665	0.291096
0.19998	0.339315
0.23331	0.397627
0.26664	0.541205
0.29997	0.659008
0.3333	0.756983
0.36663	0.828907
0.39996	0.8875
0.43329	0.942553
0.46662	1.00237
0.49995	1.0636
0.53328	1.12368
0.56661	1.18038
0.59994	1.2323
0.63327	1.28741
0.6666	1.34571
0.69993	1.39891
0.73326	1.45249
0.76659	1.54838
0.79992	1.56164
0.83325	1.57006
0.86658	1.57507
0.89991	1.57805
0.93324	1.5804
0.96657	1.58353
0.9999	1.58884
1.03323	1.59773
1.06656	1.61086
1.09989	1.62716
1.13322	1.64547
1.16655	1.66461
1.19988	1.6834
1.23321	1.70067
1.26654	1.71524
1.29987	1.72584
1.3332	1.73175
1.36653	1.73431
1.39986	1.73507
1.43319	1.73557
1.46652	1.73736
