0	2.9997
0	0
0.03333	-0.00235134
0.06666	-0.00472109
0.09999	-0.00705402
0.13332	-0.00929489
0.16665	-0.0114334
0.19998	-0.0134798
0.23331	-0.0154096
0.26664	-0.0172049
0.29997	-0.0188817
0.3333	-0.0204278
0.36663	-0.0218247
0.39996	-0.023063
0.43329	-0.0241748
0.46662	-0.0252043
0.49995	-0.0261955
0.53328	-0.0271555
0.56661	-0.0280622
0.59994	-0.0289166
0.63327	-0.0297196
0.6666	-0.030469
0.69993	-0.0311653
0.73326	-0.0318127
0.76659	-0.0324157
0.79992	-0.0329882
0.83325	-0.0335393
0.86658	-0.0340654
0.89991	-0.0345634
0.93324	-0.0350299
0.96657	-0.0354475
0.9999	-0.0357596
1.03323	-0.0360273
1.06656	-0.0363291
1.09989	-0.0367508
1.13322	-0.0373278
1.16655	-0.037923
1.19988	-0.0385271
1.23321	-0.0390869
1.26654	-0.0392072
1.29987	-0.0386115
1.3332	-0.0394456
1.36653	-0.0422185
1.39986	-0.045634
1.43319	-0.0494163
1.46652	-0.0532896
1.49985	-0.0569779
1.53318	-0.0604809
1.56651	-0.0639825
1.59984	-0.0674832
1.63317	-0.0709837
1.6665	-0.0744844
1.69983	-0.0779851
1.73316	-0.0814855
1.76649	-0.0849858
1.79982	-0.0884862
1.83315	-0.0919871
1.86648	-0.0954886
1.89981	-0.0989927
1.93314	-0.102503
1.96647	-0.106009
1.9998	-0.109521
2.03313	-0.113025
2.06646	-0.116503
2.09979	-0.119982
2.13312	-0.123429
2.16645	-0.126732
2.19978	-0.129839
2.23311	-0.132727
2.26644	-0.135245
2.29977	-0.137146
2.3331	-0.139269
2.36643	-0.140356
2.39976	-0.137834
2.43309	-0.134789
2.46642	-0.132799
2.49975	-0.131149
2.53308	-0.129536
2.56641	-0.127954
2.59974	-0.126395
2.63307	-0.124853
2.6664	-0.123322
2.69973	-0.121795
2.73306	-0.120276
2.76639	-0.118774
2.79972	-0.117285
2.83305	-0.115805
2.86638	-0.114331
2.89971	-0.112861
2.93304	-0.111391
2.96637	-0.109918
2.9997	-0.108438
