0.15824	1.09989
0	0
0.03333	-9.46045E-06
0.06666	-1.85776E-05
0.09999	-2.74658E-05
0.13332	-3.62587E-05
0.16665	-4.50706E-05
0.19998	-5.40352E-05
0.23331	-6.32477E-05
0.26664	-7.28607E-05
0.29997	-8.29697E-05
0.3333	-9.37271E-05
0.36663	-0.000105247
0.39996	-0.000117588
0.43329	-0.000130596
0.46662	-0.000144138
0.49995	-0.000158138
0.53328	-0.00017252
0.56661	-0.000187244
0.59994	-0.000202217
0.63327	-0.000217361
0.6666	-0.000232601
0.69993	-0.000247898
0.73326	-0.000263138
0.76659	-0.000278263
0.79992	-0.000293217
0.83325	-0.000307903
0.86658	-0.000322266
0.89991	-0.000336227
0.93324	-0.000349712
0.96657	-0.000362663
0.9999	-0.000374985
1.03323	-0.00038662
1.06656	-0.000397491
1.09989	2.69127E-05
1.13322	0.00271229
1.16655	0.00609722
1.19988	0.00809902
1.23321	0.00663502
1.26654	-0.000377445
1.29987	-0.0137857
1.3332	-0.0321413
1.36653	-0.0540828
1.39986	-0.0782493
1.43319	-0.103279
1.46652	-0.128359
1.49985	-0.155542
1.53318	-0.184345
1.56651	-0.213752
1.59984	-0.242749
1.63317	-0.27032
1.6665	-0.295449
1.69983	-0.317229
1.73316	-0.328873
1.76649	-0.32369
1.79982	-0.314484
1.83315	-0.304155
1.86648	-0.292875
1.89981	-0.280813
1.93314	-0.26814
1.96647	-0.255027
1.9998	-0.241643
2.03313	-0.228159
2.06646	-0.214745
2.09979	-0.201573
2.13312	-0.188811
2.16645	-0.176631
2.19978	-0.163914
2.23311	-0.153187
2.26644	-0.148948
2.29977	-0.14764
2.3331	-0.147736
2.36643	-0.148587
2.39976	-0.149546
2.43309	-0.149964
2.46642	-0.149894
2.49975	-0.149824
2.53308	-0.149752
2.56641	-0.14968
2.59974	-0.149607
2.63307	-0.149533
2.6664	-0.149458
2.69973	-0.149383
2.73306	-0.149306
2.76639	-0.149228
2.79972	-0.149148
2.83305	-0.149068
2.86638	-0.148987
2.89971	-0.148905
2.93304	-0.148822
2.96637	-0.148738
2.9997	-0.148652
3.03303	-0.148566
3.06636	-0.148478
3.09969	-0.148389
3.13302	-0.148299
3.16635	-0.148208
3.19968	-0.148115
3.23301	-0.148021
3.26634	-0.147926
3.29967	-0.14783
3.333	-0.147732
3.36633	-0.147633
3.39966	-0.147532
3.43299	-0.147431
3.46632	-0.147327
3.49965	-0.147223
3.53298	-0.147117
3.56631	-0.14701
3.59964	-0.146902
3.63297	-0.146791
3.6663	-0.146679
3.69963	-0.146566
3.73296	-0.146451
3.76629	-0.146334
3.79962	-0.146217
3.83295	-0.146097
3.86628	-0.145976
3.89961	-0.145853
3.93294	-0.145729
3.96627	-0.145603
3.9996	-0.145475
4.03293	-0.145346
4.06626	-0.145218
4.09959	-0.145107
4.13292	-0.145
4.16625	-0.144879
4.19958	-0.14473
4.23291	-0.144534
4.26624	-0.143821
4.29957	-0.142726
4.3329	-0.142168
4.36623	-0.141721
4.39956	-0.140956
4.43289	-0.139447
4.46622	-0.136764
4.49955	-0.132482
4.53288	-0.117425
4.56621	-0.0967605
4.59954	-0.0915665
4.63287	-0.10728
4.6662	-0.131924
4.69953	-0.160458
4.73286	-0.187839
4.76619	-0.209027
4.79952	-0.204017
4.83285	-0.19589
4.86618	-0.192428
4.89951	-0.189847
4.93284	-0.187235
4.96617	-0.18368
4.9995	-0.178267
5.03283	-0.170085
5.06616	-0.158462
5.09949	-0.144424
5.13282	-0.128564
5.16615	-0.111286
5.19948	-0.0929949
5.23281	-0.0740964
5.26614	-0.0549954
5.29947	-0.0360965
5.3328	-0.0178057
5.36613	-0.00890955
5.39946	-0.00869867
5.43279	-0.00848734
5.46612	-0.00827593
5.49945	-0.00806486
5.53278	-0.0078545
5.56611	-0.00764526
5.59944	-0.00743755
5.63277	-0.00770893
5.6661	-0.00960741
5.69943	-0.0092259
5.73276	-0.00311016
5.76609	0.00482727
5.79942	0.0135355
5.83275	0.0228884
5.86608	0.0327597
5.89941	0.0430232
5.93274	0.0535528
5.96607	0.0642223
5.9994	0.0749055
6.03273	0.0854761
6.06606	0.0958081
6.09939	0.105775
6.13272	0.115251
6.16605	0.12411
6.19938	0.132225
6.23271	0.139471
6.26604	0.145721
6.29937	0.150849
6.3327	0.154729
6.36603	0.157235
6.39936	0.15824
6.43269	0.156129
6.46602	0.149793
6.49935	0.139866
6.53268	0.126982
6.56601	0.111775
6.59934	0.094877
6.63267	0.0769235
6.666	0.0585475
6.69933	0.0403827
6.73266	0.0230625
6.76599	0.0072213
6.79932	5.3215E-05
