2.539701	6.666
0	0
0.03333	0.0199471
0.06666	0.0288077
0.09999	0.0598412
0.13332	0.146307
0.16665	0.278534
0.19998	0.423388
0.23331	0.578936
0.26664	0.743244
0.29997	0.914377
0.3333	1.0904
0.36663	1.26938
0.39996	1.44939
0.43329	1.62849
0.46662	1.83449
0.49995	2.06915
0.53328	2.29142
0.56661	2.46025
0.59994	2.53338
0.63327	2.53583
0.6666	2.52742
0.69993	2.53209
0.73326	2.53429
0.76659	2.53458
0.79992	2.53353
0.83325	2.53171
0.86658	2.52971
0.89991	2.52809
0.93324	2.52742
0.96657	2.52742
0.9999	2.52742
1.03323	2.52742
1.06656	2.52742
1.09989	2.52742
1.13322	2.52742
1.16655	2.52742
1.19988	2.52742
1.23321	2.52742
1.26654	2.52742
1.29987	2.52742
1.3332	2.52742
1.36653	2.52742
1.39986	2.52742
1.43319	2.52742
1.46652	2.52742
1.49985	2.52742
1.53318	2.52742
1.56651	2.52742
1.59984	2.52742
1.63317	2.52742
1.6665	2.52742
1.69983	2.52742
1.73316	2.52742
1.76649	2.52742
1.79982	2.52742
1.83315	2.52742
1.86648	2.52742
1.89981	2.52742
1.93314	2.52742
1.96647	2.52742
1.9998	2.52742
2.03313	2.52742
2.06646	2.52742
2.09979	2.52742
2.13312	2.52742
2.16645	2.52742
2.19978	2.52742
2.23311	2.52742
2.26644	2.52742
2.29977	2.52742
2.3331	2.52742
2.36643	2.52742
2.39976	2.52742
2.43309	2.52742
2.46642	2.52742
2.49975	2.52742
2.53308	2.52742
2.56641	2.52742
2.59974	2.52742
2.63307	2.52742
2.6664	2.52742
2.69973	2.52742
2.73306	2.52742
2.76639	2.52742
2.79972	2.52742
2.83305	2.52742
2.86638	2.52742
2.89971	2.52742
2.93304	2.52742
2.96637	2.52742
2.9997	2.52742
3.03303	2.52742
3.06636	2.52742
3.09969	2.52742
3.13302	2.52742
3.16635	2.52742
3.19968	2.52742
3.23301	2.52742
3.26634	2.52742
3.29967	2.52742
3.333	2.52742
3.36633	2.52742
3.39966	2.52742
3.43299	2.52742
3.46632	2.52742
3.49965	2.52742
3.53298	2.52742
3.56631	2.52742
3.59964	2.52742
3.63297	2.52742
3.6663	2.52742
3.69963	2.52742
3.73296	2.52742
3.76629	2.52825
3.79962	2.52992
3.83295	2.53118
3.86628	2.53076
3.89961	2.52742
3.93294	2.51472
3.96627	2.49622
3.9996	2.48567
4.03293	2.4839
4.06626	2.48253
4.09959	2.48153
4.13292	2.48086
4.16625	2.48049
4.19958	2.48037
4.23291	2.48047
4.26624	2.48076
4.29957	2.4812
4.3329	2.48175
4.36623	2.48236
4.39956	2.48302
4.43289	2.48368
4.46622	2.4843
4.49955	2.48484
4.53288	2.48528
4.56621	2.48557
4.59954	2.48567
4.63287	2.48572
4.6662	2.48587
4.69953	2.4861
4.73286	2.48641
4.76619	2.48678
4.79952	2.48719
4.83285	2.48765
4.86618	2.48813
4.89951	2.48863
4.93284	2.48913
4.96617	2.48962
4.9995	2.4901
5.03283	2.49054
5.06616	2.49094
5.09949	2.49129
5.13282	2.49157
5.16615	2.49178
5.19948	2.49189
5.23281	2.49191
5.26614	2.49182
5.29947	2.4916
5.3328	2.49125
5.36613	2.49075
5.39946	2.4901
5.43279	2.48927
5.46612	2.48827
5.49945	2.48707
5.53278	2.48567
5.56611	2.48378
5.59944	2.48117
5.63277	2.47794
5.6661	2.47416
5.69943	2.46992
5.73276	2.4653
5.76609	2.4604
5.79942	2.45529
5.83275	2.45006
5.86608	2.44479
5.89941	2.43958
5.93274	2.4345
5.96607	2.42964
5.9994	2.42508
6.03273	2.42092
6.06606	2.41708
6.09939	2.41341
6.13272	2.4099
6.16605	2.4065
6.19938	2.4032
6.23271	2.39997
6.26604	2.39678
6.29937	2.39359
6.3327	2.3904
6.36603	2.38715
6.39936	2.3839
6.43269	2.3807
6.46602	2.37752
6.49935	2.37438
6.53268	2.37125
6.56601	2.36812
6.59934	2.365
6.63267	2.36187
6.666	2.35872
