3.278555	1.49985
0	0
0.03333	0.366877
0.06666	0.687243
0.09999	0.913347
0.13332	1.18392
0.16665	1.77108
0.19998	2.00374
0.23331	2.18857
0.26664	2.33644
0.29997	2.4327
0.3333	2.50593
0.36663	2.57636
0.39996	2.64959
0.43329	2.71534
0.46662	2.77091
0.49995	2.81969
0.53328	2.86436
0.56661	2.90443
0.59994	2.93898
0.63327	2.97206
0.6666	3.00991
0.69993	3.05557
0.73326	3.11384
0.76659	3.1594
0.79992	3.20053
0.83325	3.23956
0.86658	3.27177
0.89991	3.27807
0.93324	3.25212
0.96657	3.20889
0.9999	3.16158
1.03323	3.11765
1.06656	3.08457
1.09989	3.06814
1.13322	3.06312
1.16655	3.06036
1.19988	3.05071
1.23321	3.03012
1.26654	3.00272
1.29987	2.97158
1.3332	2.93841
1.36653	2.90336
1.39986	2.86724
1.43319	2.83085
1.46652	2.79499
1.49985	2.79499
