1.308767	0.03333
0	0
0.03333	0
0.06666	3.41415E-06
0.09999	6.13451E-06
0.13332	5.71489E-06
0.16665	0
0.19998	-7.79629E-06
0.23331	-8.28743E-06
0.26664	-2.90871E-06
0.29997	0
0.3333	0
0.36663	8.60691E-07
0.39996	1.8239E-06
0.43329	2.54869E-06
0.46662	2.79903E-06
0.49995	2.50578E-06
0.53328	1.83582E-06
0.56661	1.12534E-06
0.59994	6.98566E-07
0.63327	5.48363E-07
0.6666	0
0.69993	8.90923E-05
0.73326	0.000230536
0.76659	0.000245171
0.79992	0
0.83325	0
0.86658	0.235364
0.89991	0.507829
0.93324	0.66205
0.96657	0.707472
0.9999	0.752744
1.03323	0.793037
1.06656	0.82974
1.09989	0.863976
1.13322	0.89711
1.16655	0.931124
1.19988	0.967532
1.23321	1.00437
1.26654	1.03813
1.29987	1.06875
1.3332	1.09546
1.36653	1.11897
1.39986	1.14096
1.43319	1.1635
1.46652	1.18801
1.49985	1.21251
1.53318	1.23351
1.56651	1.25089
1.59984	1.26359
1.63317	1.27288
1.6665	1.28093
1.69983	1.28856
1.73316	1.29554
1.76649	1.30149
1.79982	1.30588
1.83315	1.30821
1.86648	1.30797
1.89981	1.29947
1.93314	1.27797
1.96647	1.24471
1.9998	1.20112
2.03313	1.1488
2.06646	1.08943
2.09979	1.02503
2.13312	0.956671
2.16645	0.885009
2.19978	0.81123
2.23311	0.736526
2.26644	0.662091
2.29977	0.589118
2.3331	0.518803
2.36643	0.437553
2.39976	0.336606
2.43309	0.224403
2.46642	0.109388
2.49975	0
